Assembled_VSG_188	Cluster 0
Assembled_VSG_53234	Cluster 22312
Assembled_VSG_53178	Cluster 22313
Assembled_VSG_53179	Cluster 22314
Assembled_VSG_53180	Cluster 22315
Assembled_VSG_53182	Cluster 22316
Assembled_VSG_53181	Cluster 22317
Assembled_VSG_53261	Cluster 22317
Assembled_VSG_53322	Cluster 22318
Assembled_VSG_57055	Cluster 22318
Assembled_VSG_53854	Cluster 22318
Assembled_VSG_53338	Cluster 22318
Assembled_VSG_57532	Cluster 22318
Assembled_VSG_57367	Cluster 22318
Assembled_VSG_56069	Cluster 22318
Assembled_VSG_53377	Cluster 22319
Assembled_VSG_53378	Cluster 22319
Assembled_VSG_53283	Cluster 22320
Assembled_VSG_53287	Cluster 22320
Assembled_VSG_53288	Cluster 22321
Assembled_VSG_72952	Cluster 22321
Assembled_VSG_53289	Cluster 22322
Assembled_VSG_55389	Cluster 22323
Assembled_VSG_53284	Cluster 22323
Assembled_VSG_53298	Cluster 22324
Assembled_VSG_53313	Cluster 22324
Assembled_VSG_54542	Cluster 22324
Assembled_VSG_53300	Cluster 22325
Assembled_VSG_53301	Cluster 22326
Assembled_VSG_53380	Cluster 22327
Assembled_VSG_53357	Cluster 22328
Assembled_VSG_53302	Cluster 22329
Assembled_VSG_53303	Cluster 22330
Assembled_VSG_53530	Cluster 22331
Assembled_VSG_53358	Cluster 22332
Assembled_VSG_54634	Cluster 22332
Assembled_VSG_53528	Cluster 22333
Assembled_VSG_53307	Cluster 22334
Assembled_VSG_53306	Cluster 22334
Assembled_VSG_53382	Cluster 22335
Assembled_VSG_66106	Cluster 22335
Assembled_VSG_53533	Cluster 22336
Assembled_VSG_53312	Cluster 22337
Assembled_VSG_59424	Cluster 22338
Assembled_VSG_53311	Cluster 22338
Assembled_VSG_59468	Cluster 22338
Assembled_VSG_53383	Cluster 22339
Assembled_VSG_58647	Cluster 22340
Assembled_VSG_53359	Cluster 22340
Assembled_VSG_53326	Cluster 22341
Assembled_VSG_53335	Cluster 22341
Assembled_VSG_53342	Cluster 22341
Assembled_VSG_53361	Cluster 22342
Assembled_VSG_54782	Cluster 22342
Assembled_VSG_67516	Cluster 22342
Assembled_VSG_55322	Cluster 22342
Assembled_VSG_53329	Cluster 22343
Assembled_VSG_53327	Cluster 22343
Assembled_VSG_53362	Cluster 22344
Assembled_VSG_53384	Cluster 22345
Assembled_VSG_53328	Cluster 22346
Assembled_VSG_53336	Cluster 22346
Assembled_VSG_53341	Cluster 22346
Assembled_VSG_53330	Cluster 22347
Assembled_VSG_53210	Cluster 22347
Assembled_VSG_53334	Cluster 22348
Assembled_VSG_60882	Cluster 22349
Assembled_VSG_59224	Cluster 22349
Assembled_VSG_68901	Cluster 22349
Assembled_VSG_53339	Cluster 22349
Assembled_VSG_53340	Cluster 22349
Assembled_VSG_53184	Cluster 22350
Assembled_VSG_53186	Cluster 22351
Assembled_VSG_53187	Cluster 22352
Assembled_VSG_53188	Cluster 22353
Assembled_VSG_53189	Cluster 22354
Assembled_VSG_53190	Cluster 22354
Assembled_VSG_53191	Cluster 22355
Assembled_VSG_53229	Cluster 22355
Assembled_VSG_53194	Cluster 22356
Assembled_VSG_53657	Cluster 22356
Assembled_VSG_55092	Cluster 22357
Assembled_VSG_53195	Cluster 22357
Assembled_VSG_53199	Cluster 22358
Assembled_VSG_53421	Cluster 22359
Assembled_VSG_53365	Cluster 22360
Assembled_VSG_53559	Cluster 22360
Assembled_VSG_53204	Cluster 22361
Assembled_VSG_53366	Cluster 22362
Assembled_VSG_53557	Cluster 22362
Assembled_VSG_67229	Cluster 22362
Assembled_VSG_67230	Cluster 22362
Assembled_VSG_53424	Cluster 22363
Assembled_VSG_53428	Cluster 22364
Assembled_VSG_53370	Cluster 22365
Assembled_VSG_53346	Cluster 22366
Assembled_VSG_53371	Cluster 22367
Assembled_VSG_53347	Cluster 22368
Assembled_VSG_53208	Cluster 22369
Assembled_VSG_54973	Cluster 22370
Assembled_VSG_53443	Cluster 22370
Assembled_VSG_54974	Cluster 22370
Assembled_VSG_53444	Cluster 22371
Assembled_VSG_67777	Cluster 22371
Assembled_VSG_53449	Cluster 22372
Assembled_VSG_53452	Cluster 22373
Assembled_VSG_53211	Cluster 22374
Assembled_VSG_53212	Cluster 22375
Assembled_VSG_53213	Cluster 22375
Assembled_VSG_53349	Cluster 22376
Assembled_VSG_53215	Cluster 22377
Assembled_VSG_55750	Cluster 22377
Assembled_VSG_53216	Cluster 22378
Assembled_VSG_53217	Cluster 22378
Assembled_VSG_53239	Cluster 22378
Assembled_VSG_53250	Cluster 22378
Assembled_VSG_53264	Cluster 22378
Assembled_VSG_53270	Cluster 22378
Assembled_VSG_53273	Cluster 22378
Assembled_VSG_53456	Cluster 22379
Assembled_VSG_53222	Cluster 22380
Assembled_VSG_53223	Cluster 22380
Assembled_VSG_53227	Cluster 22380
Assembled_VSG_53228	Cluster 22380
Assembled_VSG_53225	Cluster 22381
Assembled_VSG_53461	Cluster 22382
Assembled_VSG_53354	Cluster 22383
Assembled_VSG_60757	Cluster 22384
Assembled_VSG_53226	Cluster 22384
Assembled_VSG_53243	Cluster 22384
Assembled_VSG_53231	Cluster 22385
Assembled_VSG_53232	Cluster 22385
Assembled_VSG_53265	Cluster 22385
Assembled_VSG_53268	Cluster 22385
Assembled_VSG_53233	Cluster 22386
Assembled_VSG_53238	Cluster 22386
Assembled_VSG_53269	Cluster 22386
Assembled_VSG_53236	Cluster 22387
Assembled_VSG_53484	Cluster 22388
Assembled_VSG_53242	Cluster 22389
Assembled_VSG_53244	Cluster 22390
Assembled_VSG_53247	Cluster 22391
Assembled_VSG_53249	Cluster 22392
Assembled_VSG_53257	Cluster 22393
Assembled_VSG_72651	Cluster 22394
Assembled_VSG_72673	Cluster 22394
Assembled_VSG_53260	Cluster 22394
Assembled_VSG_53375	Cluster 22395
Assembled_VSG_53274	Cluster 22396
Assembled_VSG_53503	Cluster 22397
Assembled_VSG_53275	Cluster 22398
Assembled_VSG_55454	Cluster 22399
Assembled_VSG_53278	Cluster 22399
Assembled_VSG_53279	Cluster 22400
Assembled_VSG_53506	Cluster 22401
Assembled_VSG_53281	Cluster 22402
Assembled_VSG_53314	Cluster 22403
Assembled_VSG_53315	Cluster 22404
Assembled_VSG_53317	Cluster 22405
Assembled_VSG_53319	Cluster 22406
Assembled_VSG_53321	Cluster 22407
Assembled_VSG_66499	Cluster 22408
Assembled_VSG_53323	Cluster 22408
Assembled_VSG_53324	Cluster 22408
Assembled_VSG_60853	Cluster 22409
Assembled_VSG_53344	Cluster 22409
Assembled_VSG_60235	Cluster 22410
Assembled_VSG_53475	Cluster 22410
Assembled_VSG_64746	Cluster 22410
Assembled_VSG_53376	Cluster 22411
Assembled_VSG_53202	Cluster 22412
Assembled_VSG_53201	Cluster 22413
Assembled_VSG_53280	Cluster 22414
Assembled_VSG_53550	Cluster 22415
Assembled_VSG_65222	Cluster 22415
Assembled_VSG_63999	Cluster 22415
Assembled_VSG_60903	Cluster 22415
Assembled_VSG_63488	Cluster 22415
Assembled_VSG_66533	Cluster 22415
Assembled_VSG_65437	Cluster 22415
Assembled_VSG_66998	Cluster 22415
Assembled_VSG_53392	Cluster 22416
Assembled_VSG_55527	Cluster 22416
Assembled_VSG_53545	Cluster 22416
Assembled_VSG_57272	Cluster 22416
Assembled_VSG_53464	Cluster 22416
Assembled_VSG_53470	Cluster 22416
Assembled_VSG_53587	Cluster 22417
Assembled_VSG_53589	Cluster 22417
Assembled_VSG_53389	Cluster 22418
Assembled_VSG_53387	Cluster 22418
Assembled_VSG_53576	Cluster 22419
Assembled_VSG_66681	Cluster 22419
Assembled_VSG_63743	Cluster 22419
Assembled_VSG_69828	Cluster 22419
Assembled_VSG_53627	Cluster 22420
Assembled_VSG_69413	Cluster 22420
Assembled_VSG_69414	Cluster 22420
Assembled_VSG_64742	Cluster 22420
Assembled_VSG_53396	Cluster 22421
Assembled_VSG_53578	Cluster 22422
Assembled_VSG_53577	Cluster 22423
Assembled_VSG_53579	Cluster 22424
Assembled_VSG_53582	Cluster 22425
Assembled_VSG_56022	Cluster 22426
Assembled_VSG_53583	Cluster 22426
Assembled_VSG_53518	Cluster 22427
Assembled_VSG_53615	Cluster 22428
Assembled_VSG_53806	Cluster 22429
Assembled_VSG_72102	Cluster 22429
Assembled_VSG_53803	Cluster 22430
Assembled_VSG_53568	Cluster 22431
Assembled_VSG_53570	Cluster 22431
Assembled_VSG_53523	Cluster 22432
Assembled_VSG_53569	Cluster 22433
Assembled_VSG_53616	Cluster 22433
Assembled_VSG_53430	Cluster 22434
Assembled_VSG_53807	Cluster 22435
Assembled_VSG_53524	Cluster 22436
Assembled_VSG_53525	Cluster 22436
Assembled_VSG_53526	Cluster 22436
Assembled_VSG_53529	Cluster 22437
Assembled_VSG_53527	Cluster 22438
Assembled_VSG_53808	Cluster 22439
Assembled_VSG_53809	Cluster 22439
Assembled_VSG_72981	Cluster 22439
Assembled_VSG_53824	Cluster 22440
Assembled_VSG_70422	Cluster 22441
Assembled_VSG_53572	Cluster 22441
Assembled_VSG_53571	Cluster 22441
Assembled_VSG_53536	Cluster 22442
Assembled_VSG_53546	Cluster 22442
Assembled_VSG_53548	Cluster 22442
Assembled_VSG_53537	Cluster 22443
Assembled_VSG_53848	Cluster 22444
Assembled_VSG_53539	Cluster 22445
Assembled_VSG_53543	Cluster 22445
Assembled_VSG_53547	Cluster 22445
Assembled_VSG_54753	Cluster 22445
Assembled_VSG_53573	Cluster 22446
Assembled_VSG_53541	Cluster 22447
Assembled_VSG_53544	Cluster 22448
Assembled_VSG_57646	Cluster 22448
Assembled_VSG_53549	Cluster 22449
Assembled_VSG_53552	Cluster 22450
Assembled_VSG_53410	Cluster 22451
Assembled_VSG_53411	Cluster 22452
Assembled_VSG_53590	Cluster 22453
Assembled_VSG_53553	Cluster 22454
Assembled_VSG_53415	Cluster 22455
Assembled_VSG_53593	Cluster 22456
Assembled_VSG_53556	Cluster 22457
Assembled_VSG_53558	Cluster 22458
Assembled_VSG_53673	Cluster 22459
Assembled_VSG_53675	Cluster 22460
Assembled_VSG_53676	Cluster 22461
Assembled_VSG_53560	Cluster 22462
Assembled_VSG_53595	Cluster 22463
Assembled_VSG_53596	Cluster 22463
Assembled_VSG_53426	Cluster 22464
Assembled_VSG_53508	Cluster 22464
Assembled_VSG_53427	Cluster 22465
Assembled_VSG_53429	Cluster 22466
Assembled_VSG_53561	Cluster 22467
Assembled_VSG_53431	Cluster 22468
Assembled_VSG_53680	Cluster 22469
Assembled_VSG_54200	Cluster 22469
Assembled_VSG_53562	Cluster 22470
Assembled_VSG_53438	Cluster 22471
Assembled_VSG_53440	Cluster 22472
Assembled_VSG_53441	Cluster 22473
Assembled_VSG_53442	Cluster 22474
Assembled_VSG_53685	Cluster 22475
Assembled_VSG_67892	Cluster 22475
Assembled_VSG_53599	Cluster 22476
Assembled_VSG_53601	Cluster 22477
Assembled_VSG_53447	Cluster 22478
Assembled_VSG_53448	Cluster 22479
Assembled_VSG_57041	Cluster 22479
Assembled_VSG_53688	Cluster 22480
Assembled_VSG_53689	Cluster 22480
Assembled_VSG_53450	Cluster 22481
Assembled_VSG_53602	Cluster 22482
Assembled_VSG_53454	Cluster 22483
Assembled_VSG_53455	Cluster 22484
Assembled_VSG_59350	Cluster 22484
Assembled_VSG_53603	Cluster 22485
Assembled_VSG_53466	Cluster 22486
Assembled_VSG_53468	Cluster 22487
Assembled_VSG_53565	Cluster 22488
Assembled_VSG_53607	Cluster 22489
Assembled_VSG_53471	Cluster 22490
Assembled_VSG_53481	Cluster 22491
Assembled_VSG_53610	Cluster 22492
Assembled_VSG_53611	Cluster 22492
Assembled_VSG_60944	Cluster 22493
Assembled_VSG_60716	Cluster 22493
Assembled_VSG_59238	Cluster 22493
Assembled_VSG_53485	Cluster 22493
Assembled_VSG_53489	Cluster 22494
Assembled_VSG_53494	Cluster 22495
Assembled_VSG_53495	Cluster 22496
Assembled_VSG_53501	Cluster 22497
Assembled_VSG_53504	Cluster 22498
Assembled_VSG_53505	Cluster 22499
Assembled_VSG_53514	Cluster 22499
Assembled_VSG_53515	Cluster 22499
Assembled_VSG_53567	Cluster 22500
Assembled_VSG_53507	Cluster 22501
Assembled_VSG_53510	Cluster 22501
Assembled_VSG_53614	Cluster 22502
Assembled_VSG_53509	Cluster 22503
Assembled_VSG_53511	Cluster 22504
Assembled_VSG_53512	Cluster 22504
Assembled_VSG_53513	Cluster 22505
Assembled_VSG_53516	Cluster 22506
Assembled_VSG_53517	Cluster 22506
Assembled_VSG_53535	Cluster 22507
Assembled_VSG_53408	Cluster 22508
Assembled_VSG_53416	Cluster 22509
Assembled_VSG_53417	Cluster 22510
Assembled_VSG_53419	Cluster 22510
Assembled_VSG_53432	Cluster 22511
Assembled_VSG_53433	Cluster 22512
Assembled_VSG_53435	Cluster 22512
Assembled_VSG_53439	Cluster 22512
Assembled_VSG_53434	Cluster 22513
Assembled_VSG_53436	Cluster 22513
Assembled_VSG_53437	Cluster 22513
Assembled_VSG_53692	Cluster 22514
Assembled_VSG_54242	Cluster 22514
Assembled_VSG_53693	Cluster 22515
Assembled_VSG_53694	Cluster 22516
Assembled_VSG_53695	Cluster 22517
Assembled_VSG_53534	Cluster 22518
Assembled_VSG_54133	Cluster 22518
Assembled_VSG_53622	Cluster 22519
Assembled_VSG_53638	Cluster 22519
Assembled_VSG_53648	Cluster 22519
Assembled_VSG_53626	Cluster 22520
Assembled_VSG_53633	Cluster 22520
Assembled_VSG_53634	Cluster 22520
Assembled_VSG_53636	Cluster 22520
Assembled_VSG_53629	Cluster 22520
Assembled_VSG_53764	Cluster 22520
Assembled_VSG_53653	Cluster 22520
Assembled_VSG_53666	Cluster 22520
Assembled_VSG_53691	Cluster 22520
Assembled_VSG_53696	Cluster 22520
Assembled_VSG_53700	Cluster 22520
Assembled_VSG_53701	Cluster 22520
Assembled_VSG_53702	Cluster 22520
Assembled_VSG_53711	Cluster 22520
Assembled_VSG_53717	Cluster 22520
Assembled_VSG_53725	Cluster 22520
Assembled_VSG_53726	Cluster 22520
Assembled_VSG_53732	Cluster 22520
Assembled_VSG_53733	Cluster 22520
Assembled_VSG_53736	Cluster 22520
Assembled_VSG_53737	Cluster 22520
Assembled_VSG_53740	Cluster 22520
Assembled_VSG_53742	Cluster 22520
Assembled_VSG_53743	Cluster 22520
Assembled_VSG_53744	Cluster 22520
Assembled_VSG_53747	Cluster 22520
Assembled_VSG_53752	Cluster 22520
Assembled_VSG_53753	Cluster 22520
Assembled_VSG_53756	Cluster 22520
Assembled_VSG_53759	Cluster 22520
Assembled_VSG_53760	Cluster 22520
Assembled_VSG_53762	Cluster 22520
Assembled_VSG_53768	Cluster 22520
Assembled_VSG_53770	Cluster 22520
Assembled_VSG_53773	Cluster 22520
Assembled_VSG_53774	Cluster 22520
Assembled_VSG_53775	Cluster 22520
Assembled_VSG_53776	Cluster 22520
Assembled_VSG_53778	Cluster 22520
Assembled_VSG_53623	Cluster 22521
Assembled_VSG_65433	Cluster 22521
Assembled_VSG_53624	Cluster 22522
Assembled_VSG_53953	Cluster 22523
Assembled_VSG_76542	Cluster 22523
Assembled_VSG_53954	Cluster 22524
Assembled_VSG_53858	Cluster 22524
Assembled_VSG_73917	Cluster 22524
Assembled_VSG_53895	Cluster 22525
Assembled_VSG_53894	Cluster 22525
Assembled_VSG_77054	Cluster 22526
Assembled_VSG_53943	Cluster 22526
Assembled_VSG_53944	Cluster 22527
Assembled_VSG_53955	Cluster 22528
Assembled_VSG_53937	Cluster 22529
Assembled_VSG_53628	Cluster 22529
Assembled_VSG_53635	Cluster 22530
Assembled_VSG_53664	Cluster 22530
Assembled_VSG_53800	Cluster 22531
Assembled_VSG_53799	Cluster 22531
Assembled_VSG_53686	Cluster 22531
Assembled_VSG_53816	Cluster 22531
Assembled_VSG_53828	Cluster 22531
Assembled_VSG_53850	Cluster 22531
Assembled_VSG_53851	Cluster 22531
Assembled_VSG_53857	Cluster 22531
Assembled_VSG_53668	Cluster 22531
Assembled_VSG_53684	Cluster 22531
Assembled_VSG_60082	Cluster 22531
Assembled_VSG_53784	Cluster 22531
Assembled_VSG_53842	Cluster 22531
Assembled_VSG_53801	Cluster 22532
Assembled_VSG_53731	Cluster 22532
Assembled_VSG_53703	Cluster 22532
Assembled_VSG_53712	Cluster 22532
Assembled_VSG_53739	Cluster 22532
Assembled_VSG_53749	Cluster 22532
Assembled_VSG_53757	Cluster 22532
Assembled_VSG_53782	Cluster 22532
Assembled_VSG_53795	Cluster 22533
Assembled_VSG_53798	Cluster 22533
Assembled_VSG_53818	Cluster 22533
Assembled_VSG_63138	Cluster 22533
Assembled_VSG_60325	Cluster 22534
Assembled_VSG_53920	Cluster 22534
Assembled_VSG_68640	Cluster 22534
Assembled_VSG_54089	Cluster 22535
Assembled_VSG_53797	Cluster 22536
Assembled_VSG_53919	Cluster 22537
Assembled_VSG_60226	Cluster 22537
Assembled_VSG_53876	Cluster 22537
Assembled_VSG_68383	Cluster 22537
Assembled_VSG_53882	Cluster 22538
Assembled_VSG_53796	Cluster 22539
Assembled_VSG_53804	Cluster 22540
Assembled_VSG_53837	Cluster 22540
Assembled_VSG_53921	Cluster 22541
Assembled_VSG_55249	Cluster 22541
Assembled_VSG_54124	Cluster 22542
Assembled_VSG_54125	Cluster 22543
Assembled_VSG_56355	Cluster 22543
Assembled_VSG_53805	Cluster 22544
Assembled_VSG_73437	Cluster 22544
Assembled_VSG_53834	Cluster 22544
Assembled_VSG_76161	Cluster 22545
Assembled_VSG_53877	Cluster 22545
Assembled_VSG_53819	Cluster 22546
Assembled_VSG_63112	Cluster 22546
Assembled_VSG_53814	Cluster 22547
Assembled_VSG_53812	Cluster 22548
Assembled_VSG_53815	Cluster 22549
Assembled_VSG_53810	Cluster 22550
Assembled_VSG_60668	Cluster 22550
Assembled_VSG_53817	Cluster 22551
Assembled_VSG_53827	Cluster 22552
Assembled_VSG_53879	Cluster 22553
Assembled_VSG_53922	Cluster 22553
Assembled_VSG_53820	Cluster 22554
Assembled_VSG_53829	Cluster 22554
Assembled_VSG_53832	Cluster 22555
Assembled_VSG_54099	Cluster 22556
Assembled_VSG_53822	Cluster 22556
Assembled_VSG_53838	Cluster 22556
Assembled_VSG_53883	Cluster 22557
Assembled_VSG_53881	Cluster 22557
Assembled_VSG_53823	Cluster 22558
Assembled_VSG_54151	Cluster 22559
Assembled_VSG_53849	Cluster 22560
Assembled_VSG_53884	Cluster 22561
Assembled_VSG_54153	Cluster 22562
Assembled_VSG_54164	Cluster 22563
Assembled_VSG_53852	Cluster 22564
Assembled_VSG_53887	Cluster 22565
Assembled_VSG_53886	Cluster 22566
Assembled_VSG_53930	Cluster 22567
Assembled_VSG_54178	Cluster 22568
Assembled_VSG_53856	Cluster 22569
Assembled_VSG_53855	Cluster 22570
Assembled_VSG_53641	Cluster 22571
Assembled_VSG_53642	Cluster 22572
Assembled_VSG_53966	Cluster 22573
Assembled_VSG_53643	Cluster 22574
Assembled_VSG_53644	Cluster 22574
Assembled_VSG_53645	Cluster 22575
Assembled_VSG_53654	Cluster 22576
Assembled_VSG_53655	Cluster 22577
Assembled_VSG_53659	Cluster 22577
Assembled_VSG_53667	Cluster 22577
Assembled_VSG_53690	Cluster 22577
Assembled_VSG_69672	Cluster 22577
Assembled_VSG_53861	Cluster 22578
Assembled_VSG_53658	Cluster 22579
Assembled_VSG_70294	Cluster 22579
Assembled_VSG_53979	Cluster 22580
Assembled_VSG_53983	Cluster 22580
Assembled_VSG_53660	Cluster 22581
Assembled_VSG_53661	Cluster 22582
Assembled_VSG_53981	Cluster 22583
Assembled_VSG_58381	Cluster 22583
Assembled_VSG_53863	Cluster 22584
Assembled_VSG_53864	Cluster 22585
Assembled_VSG_53898	Cluster 22586
Assembled_VSG_53899	Cluster 22587
Assembled_VSG_53665	Cluster 22588
Assembled_VSG_53706	Cluster 22588
Assembled_VSG_53720	Cluster 22588
Assembled_VSG_53727	Cluster 22588
Assembled_VSG_53728	Cluster 22588
Assembled_VSG_53769	Cluster 22588
Assembled_VSG_53900	Cluster 22589
Assembled_VSG_53901	Cluster 22589
Assembled_VSG_53670	Cluster 22590
Assembled_VSG_53902	Cluster 22591
Assembled_VSG_53674	Cluster 22592
Assembled_VSG_59634	Cluster 22593
Assembled_VSG_53903	Cluster 22593
Assembled_VSG_60068	Cluster 22593
Assembled_VSG_59635	Cluster 22593
Assembled_VSG_60069	Cluster 22593
Assembled_VSG_53677	Cluster 22594
Assembled_VSG_53679	Cluster 22595
Assembled_VSG_53681	Cluster 22596
Assembled_VSG_53682	Cluster 22597
Assembled_VSG_70412	Cluster 22598
Assembled_VSG_53906	Cluster 22598
Assembled_VSG_53907	Cluster 22599
Assembled_VSG_53908	Cluster 22600
Assembled_VSG_64806	Cluster 22601
Assembled_VSG_64824	Cluster 22601
Assembled_VSG_53697	Cluster 22601
Assembled_VSG_53716	Cluster 22601
Assembled_VSG_53748	Cluster 22601
Assembled_VSG_53767	Cluster 22601
Assembled_VSG_53771	Cluster 22601
Assembled_VSG_53772	Cluster 22601
Assembled_VSG_53704	Cluster 22602
Assembled_VSG_53705	Cluster 22603
Assembled_VSG_53707	Cluster 22604
Assembled_VSG_53708	Cluster 22604
Assembled_VSG_53761	Cluster 22604
Assembled_VSG_53710	Cluster 22605
Assembled_VSG_53871	Cluster 22606
Assembled_VSG_53722	Cluster 22607
Assembled_VSG_53723	Cluster 22608
Assembled_VSG_53780	Cluster 22608
Assembled_VSG_54039	Cluster 22609
Assembled_VSG_74318	Cluster 22609
Assembled_VSG_76873	Cluster 22610
Assembled_VSG_54040	Cluster 22610
Assembled_VSG_53734	Cluster 22611
Assembled_VSG_53750	Cluster 22611
Assembled_VSG_53872	Cluster 22612
Assembled_VSG_53745	Cluster 22613
Assembled_VSG_54506	Cluster 22613
Assembled_VSG_53911	Cluster 22614
Assembled_VSG_53912	Cluster 22614
Assembled_VSG_60398	Cluster 22615
Assembled_VSG_60399	Cluster 22615
Assembled_VSG_76921	Cluster 22615
Assembled_VSG_55879	Cluster 22615
Assembled_VSG_60572	Cluster 22615
Assembled_VSG_60573	Cluster 22615
Assembled_VSG_53914	Cluster 22615
Assembled_VSG_53765	Cluster 22616
Assembled_VSG_58195	Cluster 22617
Assembled_VSG_54071	Cluster 22617
Assembled_VSG_53783	Cluster 22618
Assembled_VSG_53785	Cluster 22619
Assembled_VSG_53843	Cluster 22619
Assembled_VSG_53786	Cluster 22620
Assembled_VSG_53787	Cluster 22621
Assembled_VSG_53789	Cluster 22622
Assembled_VSG_53790	Cluster 22623
Assembled_VSG_53791	Cluster 22624
Assembled_VSG_54086	Cluster 22625
Assembled_VSG_53926	Cluster 22626
Assembled_VSG_53927	Cluster 22627
Assembled_VSG_54098	Cluster 22628
Assembled_VSG_53839	Cluster 22628
Assembled_VSG_53840	Cluster 22629
Assembled_VSG_54142	Cluster 22630
Assembled_VSG_53841	Cluster 22631
Assembled_VSG_53844	Cluster 22632
Assembled_VSG_53845	Cluster 22633
Assembled_VSG_53846	Cluster 22633
Assembled_VSG_53928	Cluster 22634
Assembled_VSG_58210	Cluster 22635
Assembled_VSG_53847	Cluster 22635
Assembled_VSG_53860	Cluster 22636
Assembled_VSG_53989	Cluster 22637
Assembled_VSG_53792	Cluster 22638
Assembled_VSG_53924	Cluster 22639
Assembled_VSG_54028	Cluster 22640
Assembled_VSG_53833	Cluster 22641
Assembled_VSG_53942	Cluster 22642
Assembled_VSG_54056	Cluster 22643
Assembled_VSG_53957	Cluster 22643
Assembled_VSG_54807	Cluster 22643
Assembled_VSG_54856	Cluster 22643
Assembled_VSG_54869	Cluster 22643
Assembled_VSG_53946	Cluster 22644
Assembled_VSG_53940	Cluster 22644
Assembled_VSG_53948	Cluster 22645
Assembled_VSG_54042	Cluster 22645
Assembled_VSG_54068	Cluster 22645
Assembled_VSG_53959	Cluster 22646
Assembled_VSG_53973	Cluster 22646
Assembled_VSG_54065	Cluster 22646
Assembled_VSG_54088	Cluster 22647
Assembled_VSG_54102	Cluster 22647
Assembled_VSG_54109	Cluster 22647
Assembled_VSG_54120	Cluster 22647
Assembled_VSG_54093	Cluster 22648
Assembled_VSG_54215	Cluster 22649
Assembled_VSG_54092	Cluster 22650
Assembled_VSG_54166	Cluster 22650
Assembled_VSG_54186	Cluster 22650
Assembled_VSG_54134	Cluster 22650
Assembled_VSG_71416	Cluster 22651
Assembled_VSG_54211	Cluster 22651
Assembled_VSG_54091	Cluster 22652
Assembled_VSG_54111	Cluster 22652
Assembled_VSG_59671	Cluster 22652
Assembled_VSG_54015	Cluster 22652
Assembled_VSG_54090	Cluster 22653
Assembled_VSG_54323	Cluster 22654
Assembled_VSG_54316	Cluster 22654
Assembled_VSG_77082	Cluster 22654
